year,area,variable,generation_TWh,share_of_production_percent,change_on_last_year_percent,change_on_last_year_TWh
2001,Belgium,Fossil,31.194,39.6779363504541,-7.08328368878828,-2.378
2001,Belgium,Coal,9.936,12.6383271006639,-23.0721585630226,-2.98
2001,Belgium,Hard Coal,9.936,12.6383271006639,-23.0721585630226,-2.98
2001,Belgium,Lignite,0.0,0.0,,0.0
2001,Belgium,Gas,15.78,20.0717392963443,-1.23302246980034,-0.197
2001,Belgium,Other fossil,5.478,6.96786995344577,17.0762983543492,0.798999999999999
2001,Belgium,Nuclear,46.349,58.9546923096491,-3.75438669352327,-1.80799999999999
2001,Belgium,Renewables,1.07499999999999,1.36737133989671,2.96934865900382,0.0309999999999999
2001,Belgium,Hydro,0.440999999999999,0.560940242692513,-4.13043478260872,-0.0190000000000001
2001,Belgium,Wind and solar,0.037,0.0470630135592358,131.25,0.0209999999999999
2001,Belgium,Wind,0.037,0.0470630135592358,131.25,0.0209999999999999
2001,Belgium,Solar,0.0,0.0,,0.0
2001,Belgium,Bioenergy,0.597,0.759368083644966,5.1056338028169,0.029
2001,Belgium,Other renewables,0.0,0.0,,0.0
2001,Belgium,Production,78.618,,-5.01975281794788,-4.155
2001,Belgium,Net imports,9.106,,110.494683310217,4.78
2001,Belgium,Demand,87.7239999999999,,0.717574254583852,0.624999999999985
2001,Bulgaria,Fossil,22.244,51.196832995765,12.3718110633998,2.449
2001,Bulgaria,Coal,19.497,44.8743325354446,15.0876571630954,2.556
2001,Bulgaria,Hard Coal,4.446,10.2329221137911,49.5962314939434,1.47399999999999
2001,Bulgaria,Lignite,15.051,34.6414104216534,7.74572267163005,1.082
2001,Bulgaria,Gas,1.908,4.39145645369176,-0.209205020920499,-0.004
2001,Bulgaria,Other fossil,0.839,1.93104400662861,-10.9341825902335,-0.102999999999999
2001,Bulgaria,Nuclear,19.553,45.0032222426809,7.5640884585763,1.375
2001,Bulgaria,Renewables,1.65099999999999,3.79994476155404,-37.2481946028126,-0.98
2001,Bulgaria,Hydro,1.65099999999999,3.79994476155404,-37.2481946028126,-0.98
2001,Bulgaria,Wind and solar,0.0,0.0,,0.0
2001,Bulgaria,Wind,0.0,0.0,,0.0
2001,Bulgaria,Solar,0.0,0.0,,0.0
2001,Bulgaria,Bioenergy,0.0,0.0,,0.0
2001,Bulgaria,Other renewables,0.0,0.0,,0.0
2001,Bulgaria,Production,43.448,,7.00423603585853,2.844
2001,Bulgaria,Net imports,-6.92499999999999,,49.8917748917749,-2.30499999999999
2001,Bulgaria,Demand,36.523,,1.49788795020009,0.539000000000001
2001,Croatia,Fossil,5.59,43.7731002944308,16.2403826159284,0.780999999999999
2001,Croatia,Coal,1.638,12.8265363653448,5.60928433268859,0.0869999999999999
2001,Croatia,Hard Coal,1.625,12.7247384576833,5.10996119016817,0.0789999999999999
2001,Croatia,Lignite,0.013,0.101797907661467,159.999999999999,0.008
2001,Croatia,Gas,1.823,14.2751988974503,16.0407383831954,0.252
2001,Croatia,Other fossil,2.129,16.6713650316356,26.2003556609365,0.441999999999999
2001,Croatia,Nuclear,0.0,0.0,,0.0
2001,Croatia,Renewables,7.1804,56.2268997055691,11.2567594787647,0.726499999999999
2001,Croatia,Hydro,7.1804,56.2268997055691,11.274000836833,0.7275
2001,Croatia,Wind and solar,0.0,0.0,,0.0
2001,Croatia,Wind,0.0,0.0,,0.0
2001,Croatia,Solar,0.0,0.0,,0.0
2001,Croatia,Bioenergy,0.0,0.0,-100.0,-0.001
2001,Croatia,Other renewables,0.0,0.0,,0.0
2001,Croatia,Production,12.7704,,13.3846522654023,1.5075
2001,Croatia,Net imports,2.522,,-26.278865828705,-0.899
2001,Croatia,Demand,15.2924,,4.14399444289324,0.608500000000001
2001,Cyprus,Fossil,3.551,100.0,5.37091988130564,0.181
2001,Cyprus,Coal,0.0,0.0,,0.0
2001,Cyprus,Hard Coal,0.0,0.0,,0.0
2001,Cyprus,Lignite,0.0,0.0,,0.0
2001,Cyprus,Gas,0.0,0.0,,0.0
2001,Cyprus,Other fossil,3.551,100.0,5.37091988130564,0.181
2001,Cyprus,Nuclear,0.0,0.0,,0.0
2001,Cyprus,Renewables,0.0,0.0,,0.0
2001,Cyprus,Hydro,0.0,0.0,,0.0
2001,Cyprus,Wind and solar,0.0,0.0,,0.0
2001,Cyprus,Wind,0.0,0.0,,0.0
2001,Cyprus,Solar,0.0,0.0,,0.0
2001,Cyprus,Bioenergy,0.0,0.0,,0.0
2001,Cyprus,Other renewables,0.0,0.0,,0.0
2001,Cyprus,Production,3.551,,5.37091988130564,0.181
2001,Cyprus,Net imports,0.0,,,0.0
2001,Cyprus,Demand,3.551,,5.37091988130564,0.181
2001,Czech Republic,Fossil,56.908726,76.6608584427512,-0.223484411030028,-0.127467000000002
2001,Czech Republic,Coal,52.594,70.8485582498905,-0.29951471034274,-0.158000000000001
2001,Czech Republic,Hard Coal,5.673,7.64200994318038,2.86491387126019,0.158
2001,Czech Republic,Lignite,46.921,63.2065483067101,-0.66896712322968,-0.316000000000002
2001,Czech Republic,Gas,1.58,2.12839339154327,-6.56416321703133,-0.110999999999999
2001,Czech Republic,Other fossil,2.734726,3.68390680131745,5.45786603619553,0.141532999999999
2001,Czech Republic,Nuclear,14.749,19.8681481847289,8.52832965415748,1.159
2001,Czech Republic,Renewables,2.576671,3.47099337251974,12.827551478396,0.292946
2001,Czech Republic,Hydro,2.054,2.76691140900625,16.8373151308305,0.296
2001,Czech Republic,Wind and solar,8.1e-05,0.000109113838427218,-91.3368983957219,-0.000854
2001,Czech Republic,Wind,0.0,0.0,-100.0,-0.000885
2001,Czech Republic,Solar,8.1e-05,0.000109113838427218,62.0,3.1e-05
2001,Czech Republic,Bioenergy,0.52259,0.703972849675063,-0.419215305169684,-0.00219999999999997
2001,Czech Republic,Other renewables,0.0,0.0,,0.0
2001,Czech Republic,Production,74.234397,,1.81659647457015,1.32447899999999
2001,Czech Republic,Net imports,-9.539,,-4.77188779075573,0.478000000000001
2001,Czech Republic,Demand,64.695397,,2.86594907235819,1.80247899999999
2001,Denmark,Fossil,31.8669999999999,84.4987139713096,4.68103278365417,1.425
2001,Denmark,Coal,17.819,47.2489592448227,6.87338811251725,1.146
2001,Denmark,Hard Coal,17.819,47.2489592448227,6.87338811251725,1.146
2001,Denmark,Lignite,0.0,0.0,,0.0
2001,Denmark,Gas,9.273,24.5883382388035,5.6872578071575,0.499
2001,Denmark,Other fossil,4.775,12.6614164876832,-4.40440440440439,-0.219999999999999
2001,Denmark,Nuclear,0.0,0.0,,0.0
2001,Denmark,Renewables,5.846,15.5012860286903,4.91744436468055,0.274
2001,Denmark,Hydro,0.028,0.0742449553204465,-6.66666666666666,-0.00199999999999999
2001,Denmark,Wind and solar,4.307,11.4204650916129,1.53229608675153,0.0650000000000003
2001,Denmark,Wind,4.306,11.4178134860658,1.53265739212451,0.0650000000000003
2001,Denmark,Solar,0.001,0.0026516055471588,0.0,0.0
2001,Denmark,Bioenergy,1.511,4.00657598175695,16.2307692307692,0.210999999999999
2001,Denmark,Other renewables,0.0,0.0,,0.0
2001,Denmark,Production,37.713,,4.71760981840396,1.699
2001,Denmark,Net imports,-0.574999999999999,,-186.466165413533,-1.23999999999999
2001,Denmark,Demand,37.138,,1.2513972572862,0.459000000000003
2001,Estonia,Fossil,8.465,99.7878109159495,-0.353148911124179,-0.0299999999999993
2001,Estonia,Coal,0.0,0.0,,0.0
2001,Estonia,Hard Coal,0.0,0.0,,0.0
2001,Estonia,Lignite,0.0,0.0,,0.0
2001,Estonia,Gas,0.599,7.06118118590121,0.503355704697994,0.003
2001,Estonia,Other fossil,7.866,92.7266297300483,-0.417774401823023,-0.0330000000000003
2001,Estonia,Nuclear,0.0,0.0,,0.0
2001,Estonia,Renewables,0.018,0.212189084050453,-1.36986301369863,-0.00025
2001,Estonia,Hydro,0.007,0.082517977130732,39.9999999999999,0.002
2001,Estonia,Wind and solar,0.0,0.0,,0.0
2001,Estonia,Wind,0.0,0.0,,0.0
2001,Estonia,Solar,0.0,0.0,,0.0
2001,Estonia,Bioenergy,0.011,0.129671106919721,-16.9811320754717,-0.00225
2001,Estonia,Other renewables,0.0,0.0,,0.0
2001,Estonia,Production,8.48299999999999,,-0.355328458579284,-0.0302500000000005
2001,Estonia,Net imports,-0.622,,-33.0462863293864,0.306999999999999
2001,Estonia,Demand,7.861,,3.6490094603949,0.276749999999999
2001,EU-27,Fossil,1377.885791,50.92243223071,1.4381720916446,19.5354159999999
2001,EU-27,Coal,792.372,29.2836385534018,-0.337210223720929,-2.68099999999992
2001,EU-27,Hard Coal,442.38,16.3490078186178,-2.83171378868016,-12.8919999999999
2001,EU-27,Lignite,349.992,12.9346307347839,3.00517097777686,10.211
2001,EU-27,Gas,351.390444,12.9863129353578,7.06315610091596,23.181883
2001,EU-27,Other fossil,234.123347,8.65248074195033,-0.410681811513158,-0.965466999999989
2001,EU-27,Nuclear,888.887,32.850536897843,3.36808834269075,28.963
2001,EU-27,Renewables,439.079484,16.2270308714469,6.84688611274897,28.1367789999999
2001,EU-27,Hydro,375.525216,13.8782600761159,5.80130157628762,20.590815
2001,EU-27,Wind and solar,25.946982,0.958920863482837,20.5871170373443,4.429773
2001,EU-27,Wind,25.78248,0.952841374165557,20.3439751579409,4.358491
2001,EU-27,Solar,0.164502,0.00607948931727989,76.4664235142673,0.071282
2001,EU-27,Bioenergy,32.510353,1.20148292278816,11.3414467751195,3.311565
2001,EU-27,Other renewables,5.096933,0.188367009060019,-3.69166036664162,-0.195374
2001,EU-27,Production,2705.852275,,2.91475342918434,76.6351950000003
2001,EU-27,Net imports,-8.32253599999999,,-193.611310199488,-17.2130599999999
2001,EU-27,Demand,2697.529739,,2.2524530428517,59.4221350000002
2001,EU27+1,Fossil,1660.610985,53.772429005381,1.39944536286922,22.9186100000001
2001,EU27+1,Coal,923.833,29.9147391255683,0.965024158390748,8.83000000000015
2001,EU27+1,Hard Coal,573.841,18.5816092459949,-0.240081220815613,-1.38099999999997
2001,EU27+1,Lignite,349.992,11.3331298795734,3.00517097777686,10.211
2001,EU27+1,Gas,493.295444,15.9734546385455,3.5713623071601,17.009883
2001,EU27+1,Other fossil,243.482541,7.8842352412671,-1.18556322346535,-2.92127299999998
2001,EU27+1,Nuclear,978.981,31.7004926473595,3.59729816389009,33.994
2001,EU27+1,Renewables,448.62816,14.5270783472594,6.58460879673374,27.7154549999999
2001,EU27+1,Hydro,379.580925,12.2912521510023,5.43317099410707,19.5605239999999
2001,EU27+1,Wind and solar,26.913888,0.871501600803138,19.8025266535468,4.44867899999999
2001,EU27+1,Wind,26.747566,0.86611590962211,19.5636276965671,4.37657699999999
2001,EU27+1,Solar,0.166322,0.00538569118102815,76.525153895139,0.072102
2001,EU27+1,Bioenergy,37.036391,1.19927949631323,11.7749448102701,3.901603
2001,EU27+1,Other renewables,5.096956,0.165045099140754,-3.69122577356152,-0.195351
2001,EU27+1,Production,3088.220145,,2.81756186412638,84.6280650000003
2001,EU27+1,Net imports,2.076464,,-90.9971521632095,-20.9880599999999
2001,EU27+1,Demand,3090.296609,,2.10265032762204,63.6400050000002
2001,Finland,Fossil,29.98582,40.3537537930111,25.3205229741322,6.05851799999999
2001,Finland,Coal,10.614,14.2839096199143,25.0618593142453,2.127
2001,Finland,Hard Coal,10.614,14.2839096199143,25.0618593142453,2.127
2001,Finland,Lignite,0.0,0.0,,0.0
2001,Finland,Gas,11.69,15.7319486957602,15.3884118053499,1.55899999999999
2001,Finland,Other fossil,7.68182,10.3378954773365,44.6860623110156,2.372518
2001,Finland,Nuclear,22.773,30.647020329217,1.30788736153744,0.294
2001,Finland,Renewables,21.548567,28.9992258777717,-7.82781655754336,-1.83003399999999
2001,Finland,Hydro,13.205,17.7707769484613,-9.924965893588,-1.455
2001,Finland,Wind and solar,0.071715,0.0965112661006368,-9.8786066150598,-0.00786099999999999
2001,Finland,Wind,0.07,0.0942032856033546,-10.2564102564102,-0.00799999999999999
2001,Finland,Solar,0.001715,0.00230798049728218,8.81979695431471,0.000138999999999999
2001,Finland,Bioenergy,8.271852,11.1319376632097,-4.25016711955341,-0.367172999999999
2001,Finland,Other renewables,0.0,0.0,,0.0
2001,Finland,Production,74.307387,,6.4806051245783,4.522484
2001,Finland,Net imports,9.959,,-16.1700336700336,-1.92099999999999
2001,Finland,Demand,84.266387,,3.18555940732581,2.60148399999999
2001,France,Fossil,46.472,8.52248822523677,-8.19438956934017,-4.14799999999999
2001,France,Coal,20.478,3.7554551961697,-24.1667901051695,-6.52599999999999
2001,France,Hard Coal,20.077,3.6819159084627,-24.5083662342545,-6.51799999999999
2001,France,Lignite,0.401,0.0735392877070052,-1.95599022004888,-0.00799999999999995
2001,France,Gas,15.146,2.77762107633491,31.5442070522842,3.632
2001,France,Other fossil,10.848,1.98941195273215,-10.3619236489836,-1.25399999999999
2001,France,Nuclear,421.076,77.221020225723,1.42450416945676,5.91400000000004
2001,France,Renewables,77.738761,14.2564915490401,12.0107622531662,8.335822
2001,France,Hydro,74.267427,13.6198844922992,11.9104747267572,7.904178
2001,France,Wind and solar,0.137400999999999,0.0251979343397262,157.387183185658,0.0840179999999999
2001,France,Wind,0.131239999999999,0.0240680701213649,172.50830564784,0.0830799999999999
2001,France,Solar,0.006161,0.00112986421836124,17.959027378901,0.000937999999999999
2001,France,Bioenergy,2.849,0.522477383235057,14.9253731343283,0.37
2001,France,Other renewables,0.484932999999999,0.0889317391661375,-4.41034718622059,-0.0223740000000001
2001,France,Production,545.286761,,1.88753854300822,10.101822
2001,France,Net imports,-68.39,,-1.56738007167634,1.08900000000001
2001,France,Demand,476.896761,,2.40298030642036,11.190822
2001,Germany,Fossil,371.7,63.8659793814433,1.97530864197532,7.20000000000004
2001,Germany,Coal,293.2,50.3780068728522,0.617707618393992,1.80000000000006
2001,Germany,Hard Coal,138.4,23.7800687285223,-3.28441649196364,-4.69999999999998
2001,Germany,Lignite,154.8,26.5979381443299,4.38300741739716,6.5
2001,Germany,Gas,55.5,9.5360824742268,12.8048780487804,6.29999999999999
2001,Germany,Other fossil,23.0,3.95189003436426,-3.76569037656903,-0.899999999999998
2001,Germany,Nuclear,171.3,29.4329896907216,1.00235849056604,1.70000000000001
2001,Germany,Renewables,39.0,6.70103092783505,3.06553911205074,1.16
2001,Germany,Hydro,23.2,3.98625429553264,-6.82730923694778,-1.69999999999999
2001,Germany,Wind and solar,10.6,1.82130584192439,11.1111111111111,1.06
2001,Germany,Wind,10.5,1.8041237113402,10.5263157894736,1.0
2001,Germany,Solar,0.1,0.0171821305841924,150.0,0.06
2001,Germany,Bioenergy,5.19999999999999,0.893470790378006,52.9411764705882,1.79999999999999
2001,Germany,Other renewables,0.0,0.0,,0.0
2001,Germany,Production,582.0,,1.75892576144349,10.0599999999999
2001,Germany,Net imports,-1.3,,-141.935483870967,-4.4
2001,Germany,Demand,580.7,,0.984279354479711,5.66000000000008
2001,Greece,Fossil,50.144,94.4758459567412,1.75118199711856,0.862999999999999
2001,Greece,Coal,35.431,66.7552189313437,3.25824031708097,1.11799999999999
2001,Greece,Hard Coal,0.006,0.0113045444268595,-57.1428571428571,-0.008
2001,Greece,Lignite,35.425,66.7439143869168,3.28289454503045,1.12599999999999
2001,Greece,Gas,6.133,11.5551284949883,3.59797297297297,0.213
2001,Greece,Other fossil,8.58,16.1654985304092,-5.17241379310344,-0.467999999999999
2001,Greece,Nuclear,0.0,0.0,,0.0
2001,Greece,Renewables,2.932,5.52415404325872,-29.2471042471042,-1.21199999999999
2001,Greece,Hydro,2.097,3.95093827718742,-43.216896831844,-1.59599999999999
2001,Greece,Wind and solar,0.756,1.4243725977843,67.6274944567627,0.305
2001,Greece,Wind,0.756,1.4243725977843,67.6274944567627,0.305
2001,Greece,Solar,0.0,0.0,,0.0
2001,Greece,Bioenergy,0.079,0.148843168286984,inf,0.079
2001,Greece,Other renewables,0.0,0.0,,0.0
2001,Greece,Production,53.076,,-0.653252222742151,-0.348999999999996
2001,Greece,Net imports,2.5,,-22827.2727272729,2.511
2001,Greece,Demand,55.576,,4.04762796270641,2.16199999999999
2001,Hungary,Fossil,22.032,60.5021596870913,6.08628659476115,1.26399999999999
2001,Hungary,Coal,8.839,24.2728117953068,-7.83107403545358,-0.750999999999999
2001,Hungary,Hard Coal,0.05,0.137305191737226,-25.3731343283582,-0.017
2001,Hungary,Lignite,8.789,24.1355066035696,-7.7076551506878,-0.734
2001,Hungary,Gas,8.861,24.3332260796712,34.2169039684943,2.259
2001,Hungary,Other fossil,4.332,11.8961218121132,-5.33216783216782,-0.243999999999999
2001,Hungary,Nuclear,14.126,38.7914627696011,-0.380818053596621,-0.0540000000000002
2001,Hungary,Renewables,0.257229,0.706377543307499,5.95235153102833,0.0144509999999999
2001,Hungary,Hydro,0.186,0.510775313262481,4.49438202247192,0.008
2001,Hungary,Wind and solar,0.001,0.00274610383474452,inf,0.001
2001,Hungary,Wind,0.001,0.00274610383474452,inf,0.001
2001,Hungary,Solar,0.0,0.0,,0.0
2001,Hungary,Bioenergy,0.070229,0.192856126210273,8.41489394547534,0.00545100000000001
2001,Hungary,Other renewables,0.0,0.0,,0.0
2001,Hungary,Production,36.415229,,3.47946555770946,1.22445099999999
2001,Hungary,Net imports,3.171,,-7.81976744186044,-0.268999999999999
2001,Hungary,Demand,39.586229,,2.47328956201711,0.955451000000003
2001,Ireland,Fossil,23.605,95.8306268268918,4.96709356101032,1.117
2001,Ireland,Coal,7.062,28.6700227346541,3.5939562857562,0.245
2001,Ireland,Hard Coal,7.062,28.6700227346541,3.5939562857562,0.245
2001,Ireland,Lignite,0.0,0.0,,0.0
2001,Ireland,Gas,9.147,37.1346216303994,-1.25229407319442,-0.115999999999999
2001,Ireland,Other fossil,7.396,30.0259824618382,15.41822721598,0.987999999999999
2001,Ireland,Nuclear,0.0,0.0,,0.0
2001,Ireland,Renewables,1.027,4.16937317310815,-13.406408094435,-0.158999999999999
2001,Ireland,Hydro,0.596,2.41961675868788,-29.634002361275,-0.250999999999999
2001,Ireland,Wind and solar,0.334,1.35595972718415,36.8852459016393,0.09
2001,Ireland,Wind,0.334,1.35595972718415,36.8852459016393,0.09
2001,Ireland,Solar,0.0,0.0,,0.0
2001,Ireland,Bioenergy,0.097,0.393796687236115,2.10526315789474,0.002
2001,Ireland,Other renewables,0.0,0.0,,0.0
2001,Ireland,Production,24.632,,4.0466334375264,0.958000000000002
2001,Ireland,Net imports,-0.249999999999999,,-355.102040816326,-0.348
2001,Ireland,Demand,24.382,,2.56604408547871,0.609999999999999
2001,Italy,Fossil,216.725147,79.9509459178229,-0.710447249504186,-1.550735
2001,Italy,Coal,31.73,11.7053491442436,20.77496954933,5.458
2001,Italy,Hard Coal,31.727,11.7042424298587,20.791136830884,5.461
2001,Italy,Lignite,0.003,0.00110671438489539,-50.0,-0.003
2001,Italy,Gas,104.188,38.435452777827,2.79005524861879,2.828
2001,Italy,Other fossil,80.807147,29.8101439957522,-10.8520672139792,-9.83673499999999
2001,Italy,Nuclear,0.0,0.0,,0.0
2001,Italy,Renewables,54.347502,20.049054082177,6.8168140498535,3.468338
2001,Italy,Hydro,46.810273,17.2685341633268,5.90692245328143,2.610827
2001,Italy,Wind and solar,1.198,0.441947944368227,106.196213425129,0.617
2001,Italy,Wind,1.179,0.434938753263889,109.413854351687,0.616
2001,Italy,Solar,0.019,0.00700919110433749,5.55555555555555,0.001
2001,Italy,Bioenergy,1.832229,0.675918063574167,31.4633950340025,0.438511
2001,Italy,Other renewables,4.507,1.66265391090784,-4.20828905419766,-0.198
2001,Italy,Production,271.072649,,0.712452925738582,1.91760300000004
2001,Italy,Net imports,48.377,,9.08742417750918,4.03
2001,Italy,Demand,319.449649,,1.89714966006953,5.94760300000001
2001,Latvia,Fossil,1.441,33.6672016971447,9.74866717440976,0.128
2001,Latvia,Coal,0.0,0.0,,0.0
2001,Latvia,Hard Coal,0.0,0.0,,0.0
2001,Latvia,Lignite,0.0,0.0,,0.0
2001,Latvia,Gas,1.304,30.4663643394009,15.6028368794326,0.176
2001,Latvia,Other fossil,0.137,3.2008373577438,-25.9459459459459,-0.0479999999999999
2001,Latvia,Nuclear,0.0,0.0,,0.0
2001,Latvia,Renewables,2.83913,66.3327983028553,0.550932966516914,0.0155560000000001
2001,Latvia,Hydro,2.833105,66.1920315504435,0.494757830088921,0.013948
2001,Latvia,Wind and solar,0.003433,0.0802078441542663,-22.2775639574371,-0.000984
2001,Latvia,Wind,0.003433,0.0802078441542663,-22.2775639574371,-0.000984
2001,Latvia,Solar,0.0,0.0,,0.0
2001,Latvia,Bioenergy,0.00259199999999999,0.0605589082574594,inf,0.00259199999999999
2001,Latvia,Other renewables,0.0,0.0,,0.0
2001,Latvia,Production,4.28013,,3.47040812034307,0.143556
2001,Latvia,Net imports,1.88299999999999,,5.43113101903693,0.0969999999999997
2001,Latvia,Demand,6.16313,,4.0616799384862,0.240555999999999
2001,Lithuania,Fossil,2.604,18.2179997755632,14.6631439894319,0.333
2001,Lithuania,Coal,0.0,0.0,,0.0
2001,Lithuania,Hard Coal,0.0,0.0,,0.0
2001,Lithuania,Lignite,0.0,0.0,,0.0
2001,Lithuania,Gas,1.884,13.1807648145779,16.5841584158415,0.267999999999999
2001,Lithuania,Other fossil,0.72,5.03723496098521,9.92366412213738,0.0649999999999999
2001,Lithuania,Nuclear,11.362,79.4903661482139,34.956645682385,2.94299999999999
2001,Lithuania,Renewables,0.327555999999999,2.29163407622287,-3.55845272375029,-0.0120859999999999
2001,Lithuania,Hydro,0.325555999999999,2.2776417568868,-4.14730804788571,-0.0140859999999999
2001,Lithuania,Wind and solar,0.0,0.0,,0.0
2001,Lithuania,Wind,0.0,0.0,,0.0
2001,Lithuania,Solar,0.0,0.0,,0.0
2001,Lithuania,Bioenergy,0.002,0.01399231933607,inf,0.002
2001,Lithuania,Other renewables,0.0,0.0,,0.0
2001,Lithuania,Production,14.293556,,29.5922025393027,3.26391399999999
2001,Lithuania,Net imports,-3.964,,196.706586826347,-2.628
2001,Lithuania,Demand,10.329556,,6.56011435124177,0.635913999999999
2001,Luxembourg,Fossil,0.700376999999999,80.6822737389236,181.812365708215,0.451850999999999
2001,Luxembourg,Coal,0.0,0.0,,0.0
2001,Luxembourg,Hard Coal,0.0,0.0,,0.0
2001,Luxembourg,Lignite,0.0,0.0,,0.0
2001,Luxembourg,Gas,0.666443999999999,76.7732481787141,210.608172034992,0.451882999999999
2001,Luxembourg,Other fossil,0.033933,3.90902556020956,-0.0942146327101545,-3.20000000000042e-05
2001,Luxembourg,Nuclear,0.0,0.0,,0.0
2001,Luxembourg,Renewables,0.167691,19.3177262610763,-1.72762381401674,-0.00294800000000003
2001,Luxembourg,Hydro,0.118032,13.5970914720966,-4.43062572872136,-0.00547200000000003
2001,Luxembourg,Wind and solar,0.0237859999999999,2.74010791781289,-4.02291893636765,-0.000996999999999997
2001,Luxembourg,Wind,0.0237399999999999,2.73480879378113,-4.05367174554419,-0.001003
2001,Luxembourg,Solar,4.6e-05,0.00529912403175788,14.9999999999999,5.99999999999999e-06
2001,Luxembourg,Bioenergy,0.025873,2.98052687116677,15.752505368647,0.00352099999999999
2001,Luxembourg,Other renewables,0.0,0.0,,0.0
2001,Luxembourg,Production,0.868068,,107.094580892965,0.448902999999999
2001,Luxembourg,Net imports,5.316464,,-6.86797497917149,-0.392059999999999
2001,Luxembourg,Demand,6.184532,,0.927641725942685,0.0568429999999997
2001,Malta,Fossil,1.943,100.0,1.35628586332812,0.026
2001,Malta,Coal,0.0,0.0,,0.0
2001,Malta,Hard Coal,0.0,0.0,,0.0
2001,Malta,Lignite,0.0,0.0,,0.0
2001,Malta,Gas,0.0,0.0,,0.0
2001,Malta,Other fossil,1.943,100.0,1.35628586332812,0.026
2001,Malta,Nuclear,0.0,0.0,,0.0
2001,Malta,Renewables,0.0,0.0,,0.0
2001,Malta,Hydro,0.0,0.0,,0.0
2001,Malta,Wind and solar,0.0,0.0,,0.0
